"LOCATION","Country","STATISTICS","Reference Statistics","UNIT_MEASURE","Unit of measurement","TIME","Year","Value","Flag Codes","Flags"
"EST","Estonia","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2013","2013",18910.783,,
"EST","Estonia","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2014","2014",20048.227,,
"EST","Estonia","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2015","2015",20631.361,,
"EST","Estonia","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2016","2016",21747.91,,
"EST","Estonia","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2017","2017",23833.613,,
"EST","Estonia","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2018","2018",25932.176,,
"EST","Estonia","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2019","2019",27764.725,,
"EST","Estonia","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2020","2020",27464.982,,
"EST","Estonia","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2021","2021",31444.912,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","1995","1995",1976.1328,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","1996","1996",2582.0728,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","1997","1997",3252.4907,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","1998","1998",3661.2095,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","1999","1999",3920.3103,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2000","2000",4404.228,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2001","2001",5016.9233,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2002","2002",5654.1958,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2003","2003",6358.6577,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2004","2004",7156.1582,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2005","2005",8347.3916,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2006","2006",10045.851,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2007","2007",12213.369,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2008","2008",12416.366,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2009","2009",10580.112,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2010","2010",11056.104,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2011","2011",12542.119,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2012","2012",13519.983,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2013","2013",14324.182,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2014","2014",15236.53,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2015","2015",15709.558,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2016","2016",16527.023,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2017","2017",18116.156,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2018","2018",19658.5,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2019","2019",20957.357,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2020","2020",20667.627,,
"EST","Estonia","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2021","2021",23641.582,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","1995","1995",1136.1,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","1996","1996",1432.8,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","1997","1997",1680.2,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","1998","1998",1993.1,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","1999","1999",2168.3999,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2000","2000",2244.3999,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2001","2001",2443.1001,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2002","2002",2806.3,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2003","2003",3063.7,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2004","2004",3330.2,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2005","2005",3824.7,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2006","2006",4537,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2007","2007",5533.3999,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2008","2008",6555.8999,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2009","2009",6479.7998,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2010","2010",5936.8999,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2011","2011",6241.3999,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2012","2012",7031.5,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2013","2013",7266.2998,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2014","2014",7571.1001,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2015","2015",8154.5,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2016","2016",8568.0996,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2017","2017",9351.4004,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2018","2018",10183.9,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2019","2019",10936.1,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2020","2020",12323.5,,
"EST","Estonia","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2021","2021",13034.6,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","1995","1995",11895012,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","1996","1996",13762099,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","1997","1997",15246805,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","1998","1998",17486556,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","1999","1999",19617392,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2000","2000",21113408,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2001","2001",22843588,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2002","2002",24593636,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2003","2003",27552794,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2004","2004",31438266,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2005","2005",35812964,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2006","2006",41643864,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2007","2007",48357600,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2008","2008",54592232,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2009","2009",62812624,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2010","2010",75479112,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2011","2011",87363288,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2012","2012",99440128,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2013","2013",112335216,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2014","2014",124679592,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2015","2015",137718736,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2016","2016",153916688,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2017","2017",170900416,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2018","2018",188869568,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2019","2019",203510128,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2020","2020",198009136,,
"IND","India","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","2021","2021",236646368,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","1995","1995",11895012,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","1996","1996",13762099,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","1997","1997",15246805,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","1998","1998",17486556,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","1999","1999",19617392,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2000","2000",21113408,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2001","2001",22843588,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2002","2002",24593636,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2003","2003",27552794,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2004","2004",31438266,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2005","2005",35812964,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2006","2006",41643864,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2007","2007",48357600,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2008","2008",54592232,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2009","2009",62812624,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2010","2010",75479112,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2011","2011",87363288,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2012","2012",99440128,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2013","2013",112335216,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2014","2014",124679592,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2015","2015",137718736,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2016","2016",153916688,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2017","2017",170900416,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2018","2018",188869568,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2019","2019",203510128,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2020","2020",198009136,,
"IND","India","GDP_ADJ","Gross Domestic Product - Adjusted (mln)","LOCAL_CUR","Local currency","2021","2021",236646368,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2004","2004",28655.49,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2005","2005",32141.213,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2006","2006",36841.328,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2007","2007",42179.324,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2008","2008",46957.199,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2009","2009",53289.078,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2010","2010",62715.238,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2011","2011",71609.25,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2012","2012",80518.328,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2013","2013",89796.336,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2014","2014",98405.359,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2015","2015",107341.19,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2016","2016",118488.6,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2017","2017",127663.67,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2018","2018",139630.13,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2019","2019",148936.95,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2020","2020",143484.47,,
"IND","India","GDP_CAPITA","GDP per Capita","LOCAL_CUR","Local currency","2021","2021",169832.67,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","1995","1995",3011530,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","1996","1996",3398320,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","1997","1997",3898970,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","1998","1998",4614070,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","1999","1999",5139610,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2000","2000",5582030,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2001","2001",6546510,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2002","2002",7257270,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2003","2003",8361330,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2004","2004",9064960,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2005","2005",9761840,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2006","2006",11449070,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2007","2007",13199280,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2008","2008",16152660,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2009","2009",18171650,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2010","2010",21365300,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2011","2011",24147720,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2012","2012",27210650,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2013","2013",29881110,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2014","2014",32691540,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2015","2015",37265272,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2016","2016",41915888,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2017","2017",44830020,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2018","2018",49758420,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2019","2019",55050872,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2020","2020",61486360,,
"IND","India","T_PUB_EXP","Total Government Expenditure (mln)","LOCAL_CUR","Local currency","2021","2021",71317432,,
"IDN","Indonesia","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","1995","1995",546415872,,
"IDN","Indonesia","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","1996","1996",640252096,,
"IDN","Indonesia","GDP","Gross Domestic Product (mln)","LOCAL_CUR","Local currency","1997","1997",754614016,,
